timestamp,location,device_id,sensor_type,value,unit,latitude,longitude
2024-12-15T06:45:53.023727,Bucharest,WIND001,wind_speed,8.67,km/h,44.427,26.1015
2024-12-15T07:45:53.023727,Bucharest,TEMP001,temperature,20.53,C,44.4268,26.1025
2024-12-15T07:45:53.023727,Bucharest,TEMP002,temperature,20.46,C,44.429,26.104
2024-12-15T07:45:53.023727,Bucharest,TEMP003,temperature,20.81,C,44.4305,26.108
2024-12-15T07:45:53.023727,Bucharest,HUM001,humidity,80.85,%,44.4255,26.1
2024-12-15T07:45:53.023727,Bucharest,HUM002,humidity,79.07,%,44.431,26.105
2024-12-15T07:45:53.023727,Bucharest,HUM003,humidity,82.9,%,44.4325,26.109
2024-12-15T07:45:53.023727,Bucharest,AQI001,air_quality,75.81,AQI,44.428,26.1035
2024-12-15T07:45:53.023727,Bucharest,WIND001,wind_speed,6.62,km/h,44.427,26.1015
2024-12-15T08:45:53.023727,Bucharest,TEMP001,temperature,22.21,C,44.4268,26.1025
2024-12-15T08:45:53.023727,Bucharest,TEMP002,temperature,22.33,C,44.429,26.104
2024-12-15T08:45:53.023727,Bucharest,TEMP003,temperature,22.41,C,44.4305,26.108
2024-12-15T08:45:53.023727,Bucharest,HUM001,humidity,73.7,%,44.4255,26.1
2024-12-15T08:45:53.023727,Bucharest,HUM002,humidity,77.47,%,44.431,26.105
2024-12-15T08:45:53.023727,Bucharest,HUM003,humidity,78.27,%,44.4325,26.109
2024-12-15T08:45:53.023727,Bucharest,AQI001,air_quality,84.62,AQI,44.428,26.1035
2024-12-15T08:45:53.023727,Bucharest,WIND001,wind_speed,12.3,km/h,44.427,26.1015
2024-12-15T09:45:53.023727,Bucharest,TEMP001,temperature,22.84,C,44.4268,26.1025
2024-12-15T09:45:53.023727,Bucharest,TEMP002,temperature,22.57,C,44.429,26.104
2024-12-15T09:45:53.023727,Bucharest,TEMP003,temperature,22.53,C,44.4305,26.108
2024-12-15T09:45:53.023727,Bucharest,HUM001,humidity,73.34,%,44.4255,26.1
2024-12-15T09:45:53.023727,Bucharest,HUM002,humidity,81.19,%,44.431,26.105
2024-12-15T09:45:53.023727,Bucharest,HUM003,humidity,72.39,%,44.4325,26.109
2024-12-15T09:45:53.023727,Bucharest,AQI001,air_quality,76.83,AQI,44.428,26.1035
2024-12-15T09:45:53.023727,Bucharest,WIND001,wind_speed,13.38,km/h,44.427,26.1015
2024-12-15T10:45:53.023727,Bucharest,TEMP001,temperature,23.28,C,44.4268,26.1025
2024-12-15T10:45:53.023727,Bucharest,TEMP002,temperature,23.82,C,44.429,26.104
2024-12-15T10:45:53.023727,Bucharest,TEMP003,temperature,24.19,C,44.4305,26.108
2024-12-15T10:45:53.023727,Bucharest,HUM001,humidity,72.21,%,44.4255,26.1
2024-12-15T10:45:53.023727,Bucharest,HUM002,humidity,71.63,%,44.431,26.105
2024-12-15T10:45:53.023727,Bucharest,HUM003,humidity,78.75,%,44.4325,26.109
2024-12-15T10:45:53.023727,Bucharest,AQI001,air_quality,70.59,AQI,44.428,26.1035
2024-12-15T10:45:53.023727,Bucharest,WIND001,wind_speed,14.34,km/h,44.427,26.1015
2024-12-15T11:45:53.023727,Bucharest,TEMP001,temperature,24.03,C,44.4268,26.1025
2024-12-15T11:45:53.023727,Bucharest,TEMP002,temperature,24.4,C,44.429,26.104
2024-12-15T11:45:53.023727,Bucharest,TEMP003,temperature,24.06,C,44.4305,26.108
2024-12-15T11:45:53.023727,Bucharest,HUM001,humidity,73.64,%,44.4255,26.1
2024-12-15T11:45:53.023727,Bucharest,HUM002,humidity,73.6,%,44.431,26.105
2024-12-15T11:45:53.023727,Bucharest,HUM003,humidity,72.86,%,44.4325,26.109
2024-12-15T11:45:53.023727,Bucharest,AQI001,air_quality,47.4,AQI,44.428,26.1035
2024-12-15T11:45:53.023727,Bucharest,WIND001,wind_speed,13.65,km/h,44.427,26.1015
2024-12-15T12:45:53.023727,Bucharest,TEMP001,temperature,24.11,C,44.4268,26.1025
2024-12-15T12:45:53.023727,Bucharest,TEMP002,temperature,24.26,C,44.429,26.104
2024-12-15T12:45:53.023727,Bucharest,TEMP003,temperature,24.45,C,44.4305,26.108
2024-12-15T12:45:53.023727,Bucharest,HUM001,humidity,74.74,%,44.4255,26.1
2024-12-15T12:45:53.023727,Bucharest,HUM002,humidity,73.21,%,44.431,26.105
2024-12-15T12:45:53.023727,Bucharest,HUM003,humidity,76.53,%,44.4325,26.109
2024-12-15T12:45:53.023727,Bucharest,AQI001,air_quality,42.41,AQI,44.428,26.1035
2024-12-15T12:45:53.023727,Bucharest,WIND001,wind_speed,18.52,km/h,44.427,26.1015
2024-12-15T13:45:53.023727,Bucharest,TEMP001,temperature,24.69,C,44.4268,26.1025
2024-12-15T13:45:53.023727,Bucharest,TEMP002,temperature,24.59,C,44.429,26.104
2024-12-15T13:45:53.023727,Bucharest,TEMP003,temperature,24.43,C,44.4305,26.108
2024-12-15T13:45:53.023727,Bucharest,HUM001,humidity,71.77,%,44.4255,26.1
2024-12-15T13:45:53.023727,Bucharest,HUM002,humidity,74.29,%,44.431,26.105
2024-12-15T13:45:53.023727,Bucharest,HUM003,humidity,72.5,%,44.4325,26.109
2024-12-15T13:45:53.023727,Bucharest,AQI001,air_quality,57.6,AQI,44.428,26.1035
2024-12-15T13:45:53.023727,Bucharest,WIND001,wind_speed,11.06,km/h,44.427,26.1015
2024-12-15T14:45:53.023727,Bucharest,TEMP001,temperature,23.63,C,44.4268,26.1025
2024-12-15T14:45:53.023727,Bucharest,TEMP002,temperature,24.27,C,44.429,26.104
2024-12-15T14:45:53.023727,Bucharest,TEMP003,temperature,23.46,C,44.4305,26.108
2024-12-15T14:45:53.023727,Bucharest,HUM001,humidity,71.63,%,44.4255,26.1
2024-12-15T14:45:53.023727,Bucharest,HUM002,humidity,79.52,%,44.431,26.105
2024-12-15T14:45:53.023727,Bucharest,HUM003,humidity,75.02,%,44.4325,26.109
2024-12-15T14:45:53.023727,Bucharest,AQI001,air_quality,40.5,AQI,44.428,26.1035
2024-12-15T14:45:53.023727,Bucharest,WIND001,wind_speed,16.4,km/h,44.427,26.1015
2024-12-15T15:45:53.023727,Bucharest,TEMP001,temperature,22.57,C,44.4268,26.1025
2024-12-15T15:45:53.023727,Bucharest,TEMP002,temperature,22.76,C,44.429,26.104
2024-12-15T15:45:53.023727,Bucharest,TEMP003,temperature,22.73,C,44.4305,26.108
2024-12-15T15:45:53.023727,Bucharest,HUM001,humidity,80.51,%,44.4255,26.1
2024-12-15T15:45:53.023727,Bucharest,HUM002,humidity,77.24,%,44.431,26.105
2024-12-15T15:45:53.023727,Bucharest,HUM003,humidity,81.23,%,44.4325,26.109
2024-12-15T15:45:53.023727,Bucharest,AQI001,air_quality,48.07,AQI,44.428,26.1035
2024-12-15T15:45:53.023727,Bucharest,WIND001,wind_speed,17.18,km/h,44.427,26.1015
2024-12-15T16:45:53.023727,Bucharest,TEMP001,temperature,21.98,C,44.4268,26.1025
2024-12-15T16:45:53.023727,Bucharest,TEMP002,temperature,21.57,C,44.429,26.104
2024-12-15T16:45:53.023727,Bucharest,TEMP003,temperature,22.27,C,44.4305,26.108
2024-12-15T16:45:53.023727,Bucharest,HUM001,humidity,74.82,%,44.4255,26.1
2024-12-15T16:45:53.023727,Bucharest,HUM002,humidity,73.68,%,44.431,26.105
2024-12-15T16:45:53.023727,Bucharest,HUM003,humidity,82.21,%,44.4325,26.109
2024-12-15T16:45:53.023727,Bucharest,AQI001,air_quality,77.41,AQI,44.428,26.1035
2024-12-15T16:45:53.023727,Bucharest,WIND001,wind_speed,15.59,km/h,44.427,26.1015
2024-12-15T17:45:53.023727,Bucharest,TEMP001,temperature,20.96,C,44.4268,26.1025
2024-12-15T17:45:53.023727,Bucharest,TEMP002,temperature,20.75,C,44.429,26.104
2024-12-15T17:45:53.023727,Bucharest,TEMP003,temperature,21.1,C,44.4305,26.108
2024-12-15T17:45:53.023727,Bucharest,HUM001,humidity,83.24,%,44.4255,26.1
2024-12-15T17:45:53.023727,Bucharest,HUM002,humidity,82.26,%,44.431,26.105
2024-12-15T17:45:53.023727,Bucharest,HUM003,humidity,79.55,%,44.4325,26.109
2024-12-15T17:45:53.023727,Bucharest,AQI001,air_quality,76.27,AQI,44.428,26.1035
2024-12-15T17:45:53.023727,Bucharest,WIND001,wind_speed,13.75,km/h,44.427,26.1015
2024-12-15T18:45:53.023727,Bucharest,TEMP001,temperature,19.36,C,44.4268,26.1025
2024-12-15T18:45:53.023727,Bucharest,TEMP002,temperature,19.25,C,44.429,26.104
2024-12-15T18:45:53.023727,Bucharest,TEMP003,temperature,19.39,C,44.4305,26.108
2024-12-15T18:45:53.023727,Bucharest,HUM001,humidity,81.9,%,44.4255,26.1
2024-12-15T18:45:53.023727,Bucharest,HUM002,humidity,75.96,%,44.431,26.105
2024-12-15T18:45:53.023727,Bucharest,HUM003,humidity,79.88,%,44.4325,26.109
2024-12-15T18:45:53.023727,Bucharest,AQI001,air_quality,76.96,AQI,44.428,26.1035
2024-12-15T18:45:53.023727,Bucharest,WIND001,wind_speed,19.26,km/h,44.427,26.1015
2024-12-15T19:45:53.023727,Bucharest,TEMP001,temperature,18.32,C,44.4268,26.1025
2024-12-15T19:45:53.023727,Bucharest,TEMP002,temperature,18.26,C,44.429,26.104
2024-12-15T19:45:53.023727,Bucharest,TEMP003,temperature,18.5,C,44.4305,26.108
2024-12-15T19:45:53.023727,Bucharest,HUM001,humidity,85.49,%,44.4255,26.1
2024-12-15T19:45:53.023727,Bucharest,HUM002,humidity,85.37,%,44.431,26.105
2024-12-15T19:45:53.023727,Bucharest,HUM003,humidity,80.96,%,44.4325,26.109
2024-12-15T19:45:53.023727,Bucharest,AQI001,air_quality,75.29,AQI,44.428,26.1035
2024-12-15T19:45:53.023727,Bucharest,WIND001,wind_speed,13.83,km/h,44.427,26.1015
2024-12-15T20:45:53.023727,Bucharest,TEMP001,temperature,17.4,C,44.4268,26.1025
2024-12-15T20:45:53.023727,Bucharest,TEMP002,temperature,16.51,C,44.429,26.104
2024-12-15T20:45:53.023727,Bucharest,TEMP003,temperature,16.75,C,44.4305,26.108
2024-12-15T20:45:53.023727,Bucharest,HUM001,humidity,82.92,%,44.4255,26.1
2024-12-15T20:45:53.023727,Bucharest,HUM002,humidity,86.08,%,44.431,26.105
2024-12-15T20:45:53.023727,Bucharest,HUM003,humidity,83.64,%,44.4325,26.109
2024-12-15T20:45:53.023727,Bucharest,AQI001,air_quality,41.24,AQI,44.428,26.1035
2024-12-15T20:45:53.023727,Bucharest,WIND001,wind_speed,10.26,km/h,44.427,26.1015
2024-12-15T21:45:53.023727,Bucharest,TEMP001,temperature,15.63,C,44.4268,26.1025
2024-12-15T21:45:53.023727,Bucharest,TEMP002,temperature,16.29,C,44.429,26.104
2024-12-15T21:45:53.023727,Bucharest,TEMP003,temperature,16.07,C,44.4305,26.108
2024-12-15T21:45:53.023727,Bucharest,HUM001,humidity,80.96,%,44.4255,26.1
2024-12-15T21:45:53.023727,Bucharest,HUM002,humidity,81.18,%,44.431,26.105
2024-12-15T21:45:53.023727,Bucharest,HUM003,humidity,80.1,%,44.4325,26.109
2024-12-15T21:45:53.023727,Bucharest,AQI001,air_quality,59.89,AQI,44.428,26.1035
2024-12-15T21:45:53.023727,Bucharest,WIND001,wind_speed,7.03,km/h,44.427,26.1015
2024-12-15T22:45:53.023727,Bucharest,TEMP001,temperature,14.78,C,44.4268,26.1025
2024-12-15T22:45:53.023727,Bucharest,TEMP002,temperature,15.26,C,44.429,26.104
2024-12-15T22:45:53.023727,Bucharest,TEMP003,temperature,14.66,C,44.4305,26.108
2024-12-15T22:45:53.023727,Bucharest,HUM001,humidity,84.22,%,44.4255,26.1
2024-12-15T22:45:53.023727,Bucharest,HUM002,humidity,80.88,%,44.431,26.105
2024-12-15T22:45:53.023727,Bucharest,HUM003,humidity,85.62,%,44.4325,26.109
2024-12-15T22:45:53.023727,Bucharest,AQI001,air_quality,55.54,AQI,44.428,26.1035
2024-12-15T22:45:53.023727,Bucharest,WIND001,wind_speed,12.74,km/h,44.427,26.1015
2024-12-15T23:45:53.023727,Bucharest,TEMP001,temperature,14.2,C,44.4268,26.1025
2024-12-15T23:45:53.023727,Bucharest,TEMP002,temperature,14.69,C,44.429,26.104
2024-12-15T23:45:53.023727,Bucharest,TEMP003,temperature,14.72,C,44.4305,26.108
2024-12-15T23:45:53.023727,Bucharest,HUM001,humidity,85.26,%,44.4255,26.1
2024-12-15T23:45:53.023727,Bucharest,HUM002,humidity,83.71,%,44.431,26.105
2024-12-15T23:45:53.023727,Bucharest,HUM003,humidity,80.28,%,44.4325,26.109
2024-12-15T23:45:53.023727,Bucharest,AQI001,air_quality,49.86,AQI,44.428,26.1035
2024-12-15T23:45:53.023727,Bucharest,WIND001,wind_speed,8.64,km/h,44.427,26.1015
2024-12-16T00:45:53.023727,Bucharest,TEMP001,temperature,14.44,C,44.4268,26.1025
2024-12-16T00:45:53.023727,Bucharest,TEMP002,temperature,14.71,C,44.429,26.104
2024-12-16T00:45:53.023727,Bucharest,TEMP003,temperature,14.95,C,44.4305,26.108
2024-12-16T00:45:53.023727,Bucharest,HUM001,humidity,89.57,%,44.4255,26.1
2024-12-16T00:45:53.023727,Bucharest,HUM002,humidity,82.19,%,44.431,26.105
2024-12-16T00:45:53.023727,Bucharest,HUM003,humidity,84.62,%,44.4325,26.109
2024-12-16T00:45:53.023727,Bucharest,AQI001,air_quality,51.92,AQI,44.428,26.1035
2024-12-16T00:45:53.023727,Bucharest,WIND001,wind_speed,12.22,km/h,44.427,26.1015
2024-12-16T01:45:53.023727,Bucharest,TEMP001,temperature,15.11,C,44.4268,26.1025
2024-12-16T01:45:53.023727,Bucharest,TEMP002,temperature,14.39,C,44.429,26.104
2024-12-16T01:45:53.023727,Bucharest,TEMP003,temperature,14.33,C,44.4305,26.108
2024-12-16T01:45:53.023727,Bucharest,HUM001,humidity,86.47,%,44.4255,26.1
2024-12-16T01:45:53.023727,Bucharest,HUM002,humidity,88.3,%,44.431,26.105
2024-12-16T01:45:53.023727,Bucharest,HUM003,humidity,83.05,%,44.4325,26.109
2024-12-16T01:45:53.023727,Bucharest,AQI001,air_quality,45.95,AQI,44.428,26.1035
2024-12-16T01:45:53.023727,Bucharest,WIND001,wind_speed,6.23,km/h,44.427,26.1015
2024-12-16T02:45:53.023727,Bucharest,TEMP001,temperature,14.83,C,44.4268,26.1025
2024-12-16T02:45:53.023727,Bucharest,TEMP002,temperature,15.48,C,44.429,26.104
2024-12-16T02:45:53.023727,Bucharest,TEMP003,temperature,15.02,C,44.4305,26.108
2024-12-16T02:45:53.023727,Bucharest,HUM001,humidity,86.37,%,44.4255,26.1
2024-12-16T02:45:53.023727,Bucharest,HUM002,humidity,89.0,%,44.431,26.105
2024-12-16T02:45:53.023727,Bucharest,HUM003,humidity,86.89,%,44.4325,26.109
2024-12-16T02:45:53.023727,Bucharest,AQI001,air_quality,53.93,AQI,44.428,26.1035
2024-12-16T02:45:53.023727,Bucharest,WIND001,wind_speed,10.56,km/h,44.427,26.1015
2024-12-16T03:45:53.023727,Bucharest,TEMP001,temperature,15.96,C,44.4268,26.1025
2024-12-16T03:45:53.023727,Bucharest,TEMP002,temperature,15.73,C,44.429,26.104
2024-12-16T03:45:53.023727,Bucharest,TEMP003,temperature,16.36,C,44.4305,26.108
2024-12-16T03:45:53.023727,Bucharest,HUM001,humidity,86.81,%,44.4255,26.1
2024-12-16T03:45:53.023727,Bucharest,HUM002,humidity,84.34,%,44.431,26.105
2024-12-16T03:45:53.023727,Bucharest,HUM003,humidity,80.23,%,44.4325,26.109
2024-12-16T03:45:53.023727,Bucharest,AQI001,air_quality,56.9,AQI,44.428,26.1035
2024-12-16T03:45:53.023727,Bucharest,WIND001,wind_speed,6.5,km/h,44.427,26.1015
2024-12-16T04:45:53.023727,Bucharest,TEMP001,temperature,16.84,C,44.4268,26.1025
2024-12-16T04:45:53.023727,Bucharest,TEMP002,temperature,17.25,C,44.429,26.104
2024-12-16T04:45:53.023727,Bucharest,TEMP003,temperature,16.75,C,44.4305,26.108
2024-12-16T04:45:53.023727,Bucharest,HUM001,humidity,83.93,%,44.4255,26.1
2024-12-16T04:45:53.023727,Bucharest,HUM002,humidity,83.16,%,44.431,26.105
2024-12-16T04:45:53.023727,Bucharest,HUM003,humidity,82.34,%,44.4325,26.109
2024-12-16T04:45:53.023727,Bucharest,AQI001,air_quality,49.53,AQI,44.428,26.1035
2024-12-16T04:45:53.023727,Bucharest,WIND001,wind_speed,14.12,km/h,44.427,26.1015
2024-12-16T05:45:53.023727,Bucharest,TEMP001,temperature,18.47,C,44.4268,26.1025
2024-12-16T05:45:53.023727,Bucharest,TEMP002,temperature,18.59,C,44.429,26.104
2024-12-16T05:45:53.023727,Bucharest,TEMP003,temperature,18.75,C,44.4305,26.108
2024-12-16T05:45:53.023727,Bucharest,HUM001,humidity,84.16,%,44.4255,26.1
2024-12-16T05:45:53.023727,Bucharest,HUM002,humidity,77.18,%,44.431,26.105
2024-12-16T05:45:53.023727,Bucharest,HUM003,humidity,85.79,%,44.4325,26.109
2024-12-16T05:45:53.023727,Bucharest,AQI001,air_quality,52.24,AQI,44.428,26.1035
2024-12-16T05:45:53.023727,Bucharest,WIND001,wind_speed,11.37,km/h,44.427,26.1015
2024-12-16T06:45:53.023727,Bucharest,TEMP001,temperature,19.14,C,44.4268,26.1025
2024-12-16T06:45:53.023727,Bucharest,TEMP002,temperature,19.14,C,44.429,26.104
2024-12-16T06:45:53.023727,Bucharest,TEMP003,temperature,19.93,C,44.4305,26.108
2024-12-16T06:45:53.023727,Bucharest,HUM001,humidity,78.92,%,44.4255,26.1
2024-12-16T06:45:53.023727,Bucharest,HUM002,humidity,84.51,%,44.431,26.105
2024-12-16T06:45:53.023727,Bucharest,HUM003,humidity,80.15,%,44.4325,26.109
2024-12-16T06:45:53.023727,Bucharest,AQI001,air_quality,41.75,AQI,44.428,26.1035
2024-12-16T06:45:53.023727,Bucharest,WIND001,wind_speed,14.45,km/h,44.427,26.1015
2024-12-16T07:45:53.023727,Bucharest,TEMP001,temperature,20.64,C,44.4268,26.1025
2024-12-16T07:45:53.023727,Bucharest,TEMP002,temperature,21.02,C,44.429,26.104
2024-12-16T07:45:53.023727,Bucharest,TEMP003,temperature,20.8,C,44.4305,26.108
2024-12-16T07:45:53.023727,Bucharest,HUM001,humidity,76.62,%,44.4255,26.1
2024-12-16T07:45:53.023727,Bucharest,HUM002,humidity,81.99,%,44.431,26.105
2024-12-16T07:45:53.023727,Bucharest,HUM003,humidity,79.42,%,44.4325,26.109
2024-12-16T07:45:53.023727,Bucharest,AQI001,air_quality,73.25,AQI,44.428,26.1035
2024-12-16T07:45:53.023727,Bucharest,WIND001,wind_speed,7.69,km/h,44.427,26.1015
2024-12-16T08:45:53.023727,Bucharest,TEMP001,temperature,21.81,C,44.4268,26.1025
2024-12-16T08:45:53.023727,Bucharest,TEMP002,temperature,21.88,C,44.429,26.104
2024-12-16T08:45:53.023727,Bucharest,TEMP003,temperature,21.89,C,44.4305,26.108
2024-12-16T08:45:53.023727,Bucharest,HUM001,humidity,74.1,%,44.4255,26.1
2024-12-16T08:45:53.023727,Bucharest,HUM002,humidity,80.36,%,44.431,26.105
2024-12-16T08:45:53.023727,Bucharest,HUM003,humidity,82.69,%,44.4325,26.109
2024-12-16T08:45:53.023727,Bucharest,AQI001,air_quality,75.3,AQI,44.428,26.1035
2024-12-16T08:45:53.023727,Bucharest,WIND001,wind_speed,17.76,km/h,44.427,26.1015
2024-12-16T09:45:53.023727,Bucharest,TEMP001,temperature,22.95,C,44.4268,26.1025
2024-12-16T09:45:53.023727,Bucharest,TEMP002,temperature,23.18,C,44.429,26.104
2024-12-16T09:45:53.023727,Bucharest,TEMP003,temperature,23.45,C,44.4305,26.108
2024-12-16T09:45:53.023727,Bucharest,HUM001,humidity,78.18,%,44.4255,26.1
2024-12-16T09:45:53.023727,Bucharest,HUM002,humidity,77.86,%,44.431,26.105
2024-12-16T09:45:53.023727,Bucharest,HUM003,humidity,76.06,%,44.4325,26.109
2024-12-16T09:45:53.023727,Bucharest,AQI001,air_quality,76.19,AQI,44.428,26.1035
2024-12-16T09:45:53.023727,Bucharest,WIND001,wind_speed,15.58,km/h,44.427,26.1015
2024-12-16T10:45:53.023727,Bucharest,TEMP001,temperature,23.87,C,44.4268,26.1025
2024-12-16T10:45:53.023727,Bucharest,TEMP002,temperature,23.44,C,44.429,26.104
2024-12-16T10:45:53.023727,Bucharest,TEMP003,temperature,23.53,C,44.4305,26.108
2024-12-16T10:45:53.023727,Bucharest,HUM001,humidity,79.27,%,44.4255,26.1
2024-12-16T10:45:53.023727,Bucharest,HUM002,humidity,72.55,%,44.431,26.105
2024-12-16T10:45:53.023727,Bucharest,HUM003,humidity,75.62,%,44.4325,26.109
2024-12-16T10:45:53.023727,Bucharest,AQI001,air_quality,76.07,AQI,44.428,26.1035
2024-12-16T10:45:53.023727,Bucharest,WIND001,wind_speed,14.87,km/h,44.427,26.1015
2024-12-16T11:45:53.023727,Bucharest,TEMP001,temperature,23.96,C,44.4268,26.1025
2024-12-16T11:45:53.023727,Bucharest,TEMP002,temperature,24.89,C,44.429,26.104
2024-12-16T11:45:53.023727,Bucharest,TEMP003,temperature,24.08,C,44.4305,26.108
2024-12-16T11:45:53.023727,Bucharest,HUM001,humidity,77.09,%,44.4255,26.1
2024-12-16T11:45:53.023727,Bucharest,HUM002,humidity,74.2,%,44.431,26.105
2024-12-16T11:45:53.023727,Bucharest,HUM003,humidity,75.0,%,44.4325,26.109
2024-12-16T11:45:53.023727,Bucharest,AQI001,air_quality,44.8,AQI,44.428,26.1035
2024-12-16T11:45:53.023727,Bucharest,WIND001,wind_speed,10.17,km/h,44.427,26.1015
2024-12-16T12:45:53.023727,Bucharest,TEMP001,temperature,24.42,C,44.4268,26.1025
2024-12-16T12:45:53.023727,Bucharest,TEMP002,temperature,24.76,C,44.429,26.104
2024-12-16T12:45:53.023727,Bucharest,TEMP003,temperature,24.95,C,44.4305,26.108
2024-12-16T12:45:53.023727,Bucharest,HUM001,humidity,71.28,%,44.4255,26.1
2024-12-16T12:45:53.023727,Bucharest,HUM002,humidity,71.23,%,44.431,26.105
2024-12-16T12:45:53.023727,Bucharest,HUM003,humidity,80.43,%,44.4325,26.109
2024-12-16T12:45:53.023727,Bucharest,AQI001,air_quality,54.52,AQI,44.428,26.1035
2024-12-16T12:45:53.023727,Bucharest,WIND001,wind_speed,12.96,km/h,44.427,26.1015
2024-12-16T13:45:53.023727,Bucharest,TEMP001,temperature,24.43,C,44.4268,26.1025
2024-12-16T13:45:53.023727,Bucharest,TEMP002,temperature,24.46,C,44.429,26.104
2024-12-16T13:45:53.023727,Bucharest,TEMP003,temperature,24.18,C,44.4305,26.108
2024-12-16T13:45:53.023727,Bucharest,HUM001,humidity,70.99,%,44.4255,26.1
2024-12-16T13:45:53.023727,Bucharest,HUM002,humidity,72.02,%,44.431,26.105
2024-12-16T13:45:53.023727,Bucharest,HUM003,humidity,76.56,%,44.4325,26.109
2024-12-16T13:45:53.023727,Bucharest,AQI001,air_quality,58.79,AQI,44.428,26.1035
2024-12-16T13:45:53.023727,Bucharest,WIND001,wind_speed,12.75,km/h,44.427,26.1015
2024-12-16T14:45:53.023727,Bucharest,TEMP001,temperature,23.79,C,44.4268,26.1025
2024-12-16T14:45:53.023727,Bucharest,TEMP002,temperature,24.37,C,44.429,26.104
2024-12-16T14:45:53.023727,Bucharest,TEMP003,temperature,24.43,C,44.4305,26.108
2024-12-16T14:45:53.023727,Bucharest,HUM001,humidity,71.62,%,44.4255,26.1
2024-12-16T14:45:53.023727,Bucharest,HUM002,humidity,73.38,%,44.431,26.105
2024-12-16T14:45:53.023727,Bucharest,HUM003,humidity,74.2,%,44.4325,26.109
2024-12-16T14:45:53.023727,Bucharest,AQI001,air_quality,50.62,AQI,44.428,26.1035
2024-12-16T14:45:53.023727,Bucharest,WIND001,wind_speed,14.77,km/h,44.427,26.1015
2024-12-16T15:45:53.023727,Bucharest,TEMP001,temperature,23.44,C,44.4268,26.1025
2024-12-16T15:45:53.023727,Bucharest,TEMP002,temperature,23.42,C,44.429,26.104
2024-12-16T15:45:53.023727,Bucharest,TEMP003,temperature,23.47,C,44.4305,26.108
2024-12-16T15:45:53.023727,Bucharest,HUM001,humidity,75.85,%,44.4255,26.1
2024-12-16T15:45:53.023727,Bucharest,HUM002,humidity,75.41,%,44.431,26.105
2024-12-16T15:45:53.023727,Bucharest,HUM003,humidity,77.95,%,44.4325,26.109
2024-12-16T15:45:53.023727,Bucharest,AQI001,air_quality,58.77,AQI,44.428,26.1035
2024-12-16T15:45:53.023727,Bucharest,WIND001,wind_speed,14.98,km/h,44.427,26.1015
2024-12-16T16:45:53.023727,Bucharest,TEMP001,temperature,22.42,C,44.4268,26.1025
2024-12-16T16:45:53.023727,Bucharest,TEMP002,temperature,22.2,C,44.429,26.104
2024-12-16T16:45:53.023727,Bucharest,TEMP003,temperature,22.34,C,44.4305,26.108
2024-12-16T16:45:53.023727,Bucharest,HUM001,humidity,74.26,%,44.4255,26.1
2024-12-16T16:45:53.023727,Bucharest,HUM002,humidity,78.01,%,44.431,26.105
2024-12-16T16:45:53.023727,Bucharest,HUM003,humidity,73.2,%,44.4325,26.109
2024-12-16T16:45:53.023727,Bucharest,AQI001,air_quality,82.29,AQI,44.428,26.1035
2024-12-16T16:45:53.023727,Bucharest,WIND001,wind_speed,18.11,km/h,44.427,26.1015
2024-12-16T17:45:53.023727,Bucharest,TEMP001,temperature,21.34,C,44.4268,26.1025
2024-12-16T17:45:53.023727,Bucharest,TEMP002,temperature,20.76,C,44.429,26.104
2024-12-16T17:45:53.023727,Bucharest,TEMP003,temperature,20.63,C,44.4305,26.108
2024-12-16T17:45:53.023727,Bucharest,HUM001,humidity,81.17,%,44.4255,26.1
2024-12-16T17:45:53.023727,Bucharest,HUM002,humidity,80.16,%,44.431,26.105
2024-12-16T17:45:53.023727,Bucharest,HUM003,humidity,82.54,%,44.4325,26.109
